experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,23,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,3
1,EvolutionaryStrategy,22,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,4
1,EvolutionaryStrategy,21,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,5
1,EvolutionaryStrategy,20,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,6
1,EvolutionaryStrategy,19,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,7
1,EvolutionaryStrategy,18,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,8
1,EvolutionaryStrategy,17,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,9
1,EvolutionaryStrategy,16,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,10
1,EvolutionaryStrategy,15,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,11
1,EvolutionaryStrategy,14,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,12
1,EvolutionaryStrategy,12,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,13
1,EvolutionaryStrategy,49,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,14
1,EvolutionaryStrategy,11,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,15
1,EvolutionaryStrategy,10,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,16
1,EvolutionaryStrategy,9,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,17
1,EvolutionaryStrategy,8,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,18
1,EvolutionaryStrategy,7,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,19
1,EvolutionaryStrategy,6,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,20
1,EvolutionaryStrategy,5,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,21
1,EvolutionaryStrategy,4,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,22
1,EvolutionaryStrategy,3,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,23
1,EvolutionaryStrategy,2,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,24
1,EvolutionaryStrategy,24,0.014003553427755833,2.926159214783167,0.9615384615384616,0.9747883519690708,0.0,0.9898324012756348,3,0,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 00 > 20,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.017035,0.017034530639648438,EGW_ES_EGW_FI_RWS_TPC_DDM_FSR_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,50,1000,200,1000,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.4,0.01,0.5,0.5,0.01,0.020000000000000018,FittestSurvivorRecombiner,,486,35,27,1111,ImprovementMeasure,1,2,25
